TelaOuMenu,Modulo,Acao,EntidadeInferida,TabelaConsulta,TabelaInsere,TabelaAltera,TabelaExclui,CampoMuda,LogGerado,RegraNegocio,PermissaoExigida,Evidencia,Status
*RelatrioPassadoriaLavanderiaResumido1Click,LavSoft,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
/Consulta|Consulta a tabela de pre,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
/Consulta|Consulta o tipo de servi,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
/Equipe Relat,LavSoft,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
/Pede prazo de entrega ap,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
\Anotacoes,LavSoft,consulta/abre tela,Ocorrencias/Auditoria,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Anotacoes"" A",LavSoft,consulta/abre tela,Ocorrencias/Auditoria,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
\Clientes,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes""",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes"" C",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes"" C on (C.CodCli=O.CodCli)",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes"" C on (MC.CodCli = C.CodCli)",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes"" C on (O.CodCli=C.CodCli)",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes"" C On C.CodCli = M.CodCli",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes"" C ON M.CodCli = C.CodCli",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes"" C,",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Clientes"" Set CodCli=""",LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
\Ger\Dados\Clientes.Db,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\MovIniCaixa"" Where (Seq > 0) And (Data=""",LavSoft,consulta/abre tela,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\NotaFisPag""",LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
\NotaFMsgPre,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
\Notas,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Notas""",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Notas"" N",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Notas"" N,",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Notas"" N ON N.CodCli = M.CodCli",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
\Sat\Dados,LavSoft,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
\Sat\Filial,LavSoft,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"\Usuarios"" Where (Not(Cancelado=""S""))",LavSoft,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Altera Cliente,LavSoft,alteracao,Clientes,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Anota,LavSoft,consulta/abre tela,Ocorrencias/Auditoria,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Bloqueia Produtos Repetidos,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Cadastros,LavSoft,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Nota Pag.,NFE,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
'UdfNfe,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
]FM_Gera_NFE,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"%""S:\EquipExe\Ger\Dados\Clientes.db"" C",NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|Senha do usu,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"$""S:\EquipExe\Lav\Filial\notas.db"" N,",NFE,consulta/abre tela,Configuracao/Admin,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
2 - Nota Fiscal Sem ISS Retido,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
AMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Bairro Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Bt_CancelaAditoClick,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
c_DigitaSenha,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CancelaemissodoArquivo1Click,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cancelamento Nota,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CancelamentoNota1,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CancelamentoNota1Click,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CancelamentoNota1p,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CancelarNota,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CancNFEIndiv,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CB_TipoNota,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CEP Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CheckMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cid. Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cod. Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
ComponentPlatformsAttribute,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
ComponentPlatformsAttribute9,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Consultar,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
ConsultarNotaPrestador,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
ConsultarNotaValida,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
CreateMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
d Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DadosCancelaNota,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DadosConsultaNota,NFE,consulta/abre tela,Ocorrencias/Auditoria,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DadosNota,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DBG_Cadastros,NFE,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DBG_CadastrosDblClick,NFE,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DBG_CadastrosKeyPress,NFE,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
dowSaturday,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DS_Cadastro,NFE,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DS_Nfe,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DS_Nota,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
DS_Nota<,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Ed_Senha,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Ed_SenhaKeyPress,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Emite Produto (Bahia),NFE,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
EmiteNotaPoliContabilidade,NFE,relatorio/impressao,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
EnableMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
End. Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Est. Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Estoque,NFE,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Exibe Clientes sem cpf,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FAnnotation,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FAnnotations,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FC_DigSenha,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FM_Gera_NFE,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FMustActivateMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Fnota,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FNotationDefs,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FNotations,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FObjectMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FRelativeSizes,NFE,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FRightClickCancels,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FrmCadastroNfe,NFE,inclusao,Notas/Fiscal,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Fsenha,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
FStatusNFe,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
GB_DadosNfe,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
GB_DadosNfe8,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
GB_EmiteProduto,NFE,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Gera Nota com Desconto,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
GerarNota,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
GetMenuItemCount,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
GetMenuItemID,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
GetMenuItemInfoW,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
IDOMNotationhL`,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Im_Senha,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Informe o nome do cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Informe o Valor do Produto,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
InsertMenuItemW,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
IXMLAnnotatedItem`o`,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
IXMLAnnotation`o`,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"IXMLAnnotationItems,_`",NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
IXMLDOMNotation,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
IXMLNotation,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
IXMLNotationDefs,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Lb_Consulta,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Lb_TitSenha,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
MenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
MSAttribute,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
MSNotation,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
multipart/related,NFE,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
MustActivateMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Nome Cliente,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
ntNotation,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
O Cliente possui dados com preenchimentos incorretos mas que,NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"O Cliente possui dados com preenchimentos incorretos, que n",NFE,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
o do produto?,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
o Ginfes,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
o Municipal (Nota tipo NFSe),NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
ObjectMenuItem,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
ObterNotaRetorno,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pago - Estoque,NFE,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
piSeqNFE,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pm_ConsultaNFE,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pm_ConsultaNFE$,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pn_Inferior,NFE,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Procura de Cadastro,NFE,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Relationship,NFE,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
RetornoNota,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
RG_TipoNota,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
RG_TipoNota4,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
RG_TipoNotaClick,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
RightClickCancels,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
RPSs que estiverem com cadastros incompletos n,NFE,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
