"Executavel","Categoria","Texto","StatusLayout","ProximaValidacao"
"SAT","fiscal","DS_CadSatTipSol","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_CadSatTipSol,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_CadSatTipSolp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_GruSatLan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_GruSatLanX","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_LogExpSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_LogImpSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatAle","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatAleL","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatCli@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatClix","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatFor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatFor,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatInt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","DS_MovSatIntp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ds_PadMenSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatGru","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatGruExit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatSitAbe","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatSitRes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatSitRes|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatSubC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_CodSatTip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_PathSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_PathSat<","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_PathSatFil","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_PathSatFilD","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_SatParaCal","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_SatParaCalExit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_SeqLanSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Ed_SeqLanSat(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","eightinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","EnabledSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ExportaSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ExportaSat_FC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ExportaSat_u","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","F11Sat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","F11Sat_FC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","F11Sat1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","F11Sat1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","fiveinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","fourinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GeraLanamentonoSATAlerta1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GeraLanSAT1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GravaBaixaSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GravaGerSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GravaSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GruSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GruSat;DesGruSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GruSatLan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","GruSatLan.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","hypheninferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iCodProSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iCodSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iCodSatSubC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iCodSatTip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iCodSeqSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iDesGruSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iDesSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iDesSatSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iDesSatSubC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","iDesSatTip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ImportaSat_FC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ImportaSat_u","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","K (A.CodSAT=M.CodCli) And (A.SeqSat=M.SeqSatCli) And (M.CodCli=C.CodCli) And","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LanAteSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LanAteSat_FC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LanAteSat_FC.Tb_MovSatInc","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LanAteSatOco_c","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LanAteSatOco_u","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LogExpSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LogExpSat.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LogImpSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","LogImpSat.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MenuSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MenuSatEquipe","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MenuSatEquipe.DS_GruSatLan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MotivoDesat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSatAle","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSatCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSatCli_MovSatFor_MovSatInt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSatCli.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSatFor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSatFor.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSatInt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","MovSatInt.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","NFiscal","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","nineinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","NomSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Nota Fiscal","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Nota Fiscal Fim","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","o do SAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ObsSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ObsSatSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ObsSatSubC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","ObsSatTip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","On( S.CodCli=C.CodCli ) Where (C.Cancelado="""") or (C.Cancelado is null) And (S.Desativado=""N"")","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","oneinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","OnFetchComplete","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","OnFetchProgress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Or (M.CodSatTipS=""","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Order By A.TipSat,A.CodSat,A.DatALerta,A.HorAlerta","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","order By Z.SatPara,Y.Nom","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","order By Z.SatPara,Z.DatLan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","order By Z.SatPara,Z.DatPrevSol","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","PadMenSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","PadraoAtend_FM.ds_CadSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","PadraoAtend_FM.ds_CadSatSubC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","parenleftinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","parenrightinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","PathSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","PathSatFil","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","periodinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","pk_gera_SeqSat=","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Planilha SAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Pn_Sat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Pn_Sat`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Pn_SatTipSol","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Pn_SatTipSolx","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Procura Tipo de SAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Procura Tipo do SAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_DesSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_DesSatSubC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_DesSatSubCp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_DesSatTip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_DesSatTip`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_DesSatTiph","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatClaDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatClaPer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatClaPor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatSubCDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatSubCDial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatSubCPer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatSubCPerh","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatSubCPor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipAbeAnt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipAbeDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipAbePer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipBaiDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipBaiPer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipLctosDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipLctosDiaL","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipLctosPer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QREM_SatTipLctosPerD","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatClaDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatClaDia(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatClaPer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatClaPer$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatSubCDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatSubCPer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipAbeAnt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipAbeAntl","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipAbeDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipAbeDia`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipAbePer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipAbePerx","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipBaiDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipBaiDiah","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipBaiPer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipBaiPer|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipLctosDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipLctosDia\","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipLctosPer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","QRL_SatTipLctosPert","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSat.DisplayWidth","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSat.Index","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSat<","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSat4","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSatTip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSatTip.DisplayWidth","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSatTip.Index","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaCodSatTip`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaExportaSAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaExportaSAT.Index","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaExportaSAT\","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaExportaSAT<","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaSeqSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaSeqSat,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaSeqSat.DisplayLabel","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaSeqSat.Index","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaSeqSat@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaTipSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaTipSat.DisplayWidth","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaTipSat.Index","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaTipSat@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AlertaTipSat8","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AndamCodSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AndamCodSatSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AndamCodSatTip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AndamSatPara","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_AndamSeqSatCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_DesenvCodSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_DesenvTipSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_PendenciasCodSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_PendenciasCodSat_1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_PendenciasSeqSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_PendenciasTipSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_PendenciasTipSat_1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Qry_SolicitanteCodSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","RG_Desativado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","RG_Desativado8","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","S:\Equipe\AdmWin\SAT\DADOS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","S:\EquipExe\Sat\Dados","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SAT -","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SAT - Servi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SAT (Dados)","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SatFilCam","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SatPara","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SatPara,DatPrevOri,Nom","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Saturday","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Select A.CodSat,CodCli,nomCli From ""","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Select A.CodSat,CodCli,nomCli From "":","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Select CodSatTip,CodSatSit,DatLan,HorLan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Select CodSatTip,CodSatSit,DatSolucao,HorLan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Select DatAlerta,HorAlerta,CodSat,SeqSat,Cod","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Select DatLan,CodSatTip From ""","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Select DatLan,CodSatTip From "":","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Select M.HorPrevSol,M.HorPrevSolF,M.SatPara,M.CodSatTipS,M.DatPrevSol,M.Descricao,M.Solucao,C.","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Seq. Lancto Sat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Seq.Sat.","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SeqSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SeqSatCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SeqSatFor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SeqSatInt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SeqSatPad","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SET M.ExportaSat =","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SetFocusSAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","seveninferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","sixinferior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SolAltCli.CodSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","SSAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_AlertaMovSatCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_AlertaMovSatClix","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_AlertaMovSatFor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_AlertaMovSatFor|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_AlertaMovSatInt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_AlertaMovSatInt|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","TB_CadDesatCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","TB_CadDesatClip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadProjSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadProSat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadProSatD","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatCla<","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaCancelado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaCancelado$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaCancelado0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaCodSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaDatCan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaDatCant","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaDesSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaDesSatCla,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaMotivoCan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaObsSatCla","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClaP","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatClax","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitCancelado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitCancelado<","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitCodSatSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitCodSatSit4","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitDatCan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitDesSatSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitDesSatSit8","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitMotivoCan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitObsSatSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSitp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSubC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSubC`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSubC|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSubCCancelado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSubCCanceladol","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSubCCodSatSubC","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSubCD","texto_estatico_sem_posicao","captura_dinamica_MOD"
"SAT","fiscal","Tb_CadSatSubCDatCan","texto_estatico_sem_posicao","captura_dinamica_MOD"
